,id,이름,로스터리ID,커피 소개,타입,로스팅 포인트,지속가능성,컵 노트,바디감,신맛,단맛,쓴맛,카페인,나라,식품의 유형,제조원 및 소재지,유통기한,제조일자,내용량,보관 방법,원재료 및 함량,제품문의 관련 주소 및 전화번호
501,4331,반월 블렌드,13,"스페셜티커피는 약배전만 있는게 아닌, 강배전 고유의 풍미와 좋은 생두의 향과 맛을 살린 블렌드 바닐라 같은 질감과, 달콤한 여운이 특징입니다.",블렌드,다크,,,4,2,5,1,1,"콜롬비아, 에티오피아, 케냐",커피,디그리,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,디그리 01031660563
502,3205,펀치,79,이름에서도 느껴지는 강렬함 묵직한 바디에 더해지는 달콤한 산미. 에스프레소 마니아를 위한 펀치는 몽롱한 정신을 깨우는 좋은 수단의 커피에요.,블렌드,다크,,,3,2,4,2,1,"브라질, 에티오피아",커피,경상남도 밀양시 가곡11길 4 차군커피로스터스,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,차군커피로스터스 010-3378-6759
503,3406,레드써클 블렌드,107,레드써클은 세계 상위 등급 10% 생두로만 블렌딩한 최상급 스페셜티 블렌드입니다. 스페셜티가 가진 부드러운 산미와 단맛을 느껴보세요.,블렌드,미디엄,,,3,4,4,2,1,"케냐, 코스타리카, 에티오피아",커피,충북 청주시 청원구 내수읍 충청대로 904,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,하우트 커피컴퍼니 070-7503-5677
504,1706,에티오피아 모모라 내추럴 구지 G1,84,2000M 고지대에 위치한 모모라 농장은 비옥한 토양과 최적의 기후를 자랑합니다. 여기에 농부들의 열정과 기술력이 더해져서 최고의 모모라 커피가 생산됩니다. 뛰어난 과일 향미와 단맛이 인상적인 커피입니다.,싱글오리진,라이트미디엄,,"['꿀', ' 살구', ' 체리', ' 딸기', ' 복숭아', ' 재스민', ' 감귤']",3,4,4,1,1,구지 사키소,원두커피,"커넥츠커피, 서울특별시 마포구 성지길 60, 1층(국제빌딩)",제조일로부터 12개월,주문일로부터 3일 이내,200g / 1kg,"직사광선을 피해 온도, 습도가 낮으며 통풍이 잘 되는 곳에 보관하십시오.",커피원두100%(에티오피아 100%),코케 고객센터 070-4647-1868
505,3899,카메오 블렌딩,66,"진한 다크초콜릿의 바디감과 긴 여운, 피칸의 부드러운 단맛이 특징입니다.",블렌드,미디엄다크,,,4,1,3,4,1,"브라질, 인도",커피,"올인커피 / 서울특별시 강서구 공항대로 212, A동 501호",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,올인커피 010-7636-6916
506,188,에티오피아 G1 콩가,26,상큼한 꽃향기와 블루베리의 단맛이 좋습니다.,싱글오리진,미디엄,,"['꽃향기', ' 블루베리', ' 건자두']",3,4,3,2,1,게데오,커피,"리버벨, 서울시 관악구 남현 2길 18 1층",제조일부터 1년 이내,별도 표기,150g / 400g,상온 보관,원두커피 100%,코케 고객센터 070-4647-1868
507,4824,브라질 디카페인,29,은은한 호박차 같은 단맛에 달달한 군고구마의 향이 더해진 커피입니다. 천천히 마시다보면 볶은 땅콩향이 커피를 더욱 달게 만들어줍니다.,디카페인,미디엄다크,,,3,1,4,3,0,브라질,커피,"서울특별시 마포구 월드컵북로6길 88, 2층(동교동)",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,리플로우 커피 로스터스 010-4932-9198
508,3140,그레이 블렌드,21,견과류의 고소함과 초콜릿의 단맛,블렌드,미디엄다크,,,4,2,3,2,1,"과테말라, 브라질, 콜롬비아",커피,경기 남양주시 불암로109번길 4-29 (별내동) 1층 레인디어커피,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,레인디어커피컴퍼니 010-3976-1590
509,1088,콜롬비아 E.A 디카페인,14,"디카페인 특유의 향이 많이 나지 않고, 고소하고 부드러운 군고구마 뉘앙스의 커피입니다.",디카페인,미디엄다크,,"['군고구마', ' 군밤', ' 흑설탕', ' 견과류']",4,2,4,3,0,카우카 포파얀,커피 원두,"인천 연수구 청명로 26, 디벨로핑룸",제조일로부터 1년,제조일 별도 표기 (제품 앞면),200g / 1kg,직사광선을 피하고 밀봉하여 건조하고 서늘한 곳에 보관,커피원두 100%,코케 고객센터 070-4647-1868
510,3587,디카페인 어텀 블렌드,85,"CUSP의 자신있는 중남미 디카페인 블랜딩 커피로서, 디카페인 특유의 향과 맛을 최대한 배제 하였으며, 갓 구운 군밤의 향기와 고소함 속에 카라멜과 카카오의 달콤함이 깃든 커피로, 누구나 마시기 좋은 균형잡힌 커피입니다. 한국인 입맛에 익숙한 고소하고 달달한 캐릭터로 라틴커피의 균형잡힌 맛을 선사합니다. 고소한 느낌의 디카페인 커피를 원하시는 고객분들에게 세팅하시기 좋은 커피입니다.",디카페인,미디엄,,,3,2,4,3,0,"브라질, 콜롬비아, 과테말라",커피,"서울시 강서구 공항대로 164, 411",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,커스프 커피 010-3267-0430
511,3524,핸디엄 밸런스 원두 다크 5kg,109,- 주문 일자 기준 익일 로스팅 진행하여 출고 드립니다 5일 이상 디개싱 과정 진행 후 사용하시면 더욱 맛있게 드실 수 있습니다. - 10년 간의 데이터 분석을 통해 검증된 3가지 밸런스 포인트를 살린 블렌드 원두입니다. - 한국인이 선호하는 고소한 풍미의 다크 블렌드 - 특유의 구수한 맛으로 유제품과도 조화롭게 어울리는 블렌드로 점심 손님이 많은 매장에 추천해요! - 쉬운 세팅법으로 유지하는 편차 없는 맛과 향,블렌드,다크,,,5,1,4,4,1,"브라질, 과테말라, 콜롬비아",커피,서울특별시 강남구 영동대로106길 37,제조일로부터 1년,주문 확인 후 제조,500g x 10ea,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관","커피원두 100% (브라질산 50%, 콜롬비아산 30%, 과테말라산 20%)",핸디엄 1599-2681
512,3028,브라운렄블렌드,81,초콜릿의 향미와 캐러멜 같은 질감의 밸런스가 좋은 커피입니다. 누구나 부담 없이 드실 수 있는 칠복상회로스터스 대표 블렌드 입니다.,블렌드,미디엄다크,,,4,2,4,2,1,"콜롬비아, 브라질, 인도",커피,서울 강북구 한천로139가길 15 1층,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,칠복상회 010-6521-4889
513,3584,어텀 블렌드,85,"CUSP의 가장 밸런스 좋은 블렌드 커피로서,  입안 가득 퍼지는 가을 견과의 맛과 향이 기분 좋게 퍼질 때 느껴지는 달달한 밀크 초콜릿의 감칠맛이 감히 밸런스의 정석이라고 말할 수 있는 블렌드 커피입니다.  너무 쓰지도, 산미가 있지도 않는 호불호 없는 커피로서 카페의 메인 블렌드로 세팅하길 추천드리는 커피입니다.",블렌드,미디엄,,,3,2,4,3,1,"과테말라, 콜롬비아, 브라질",커피,"서울시 강서구 공항대로 164, 411",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,커스프 커피 010-3267-0430
514,4449,ESPRESSO DECAF(디카페인),31,카페인 섭취에 민감한 사람도 부담없이 즐길 수 있는 디카페인 커피입니다. 카페인은 줄이고 커피 본연의 맛과 향은 그대로 유지시킨 에스프레소 디카페인을 즐겨보세요.,디카페인,다크,직접무역,,4,2,2,3,0,콜롬비아,볶은 커피,서울특별시 강남구 학동로50길 42,제조일로부터 1년,상품 후면 표기,1kg,습기 및 직사광선을 피하고 서늘한 장소에 보관하십시오.,커피원두 100%,마그마커피 070-7599-2210
515,3026,올드네이버,46,다크초콜릿의 쌉싸름하고 진한 단맛 헤이즐넛의 고소한 풍미 농후한 질감과 긴 여운,블렌드,다크,,,5,1,4,4,1,"인도, 브라질",커피,서울특별시 강남구 신사동 526 두인빌딩 지층 2호,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,스티머스 커피팩토리 010-6620-5557
516,5,매뉴얼,5,"아메리카노, 라떼 모두 잘 어울리는 블렌딩입니다. 부드럽고 은은하게 올라오는 산미와 밀크 초콜릿, 그리고 고소함을 입안에 풍부하게 안겨줍니다.",블렌드,미디엄다크,,,4,2,4,3,1,"브라질, 에티오피아, 인도, 과테말라",볶은 커피,그럼블커피,제조일로부터 6개월,제조일 별도 표기,200g / 1kg,직사광선을 피하고 서늘한 곳에 밀폐보관,"커피원두 100% (브라질, 과테말라, 인도네시아, 에디오피아)",코케 고객센터 070-4647-1868
517,4447,SANTA ISABEL(산타 이사벨),31,"볶은 아몬드와 다크초콜릿의 고소한 맛에 풍부한 바디와 깔끔하고 균형 잡힌 풍미와 긴 여운, 스페셜티의 개성을 담은 시트러스 풍의 부드러운 산미가 완벽한 균형을 보여줍니다.  자극적이지 않고 편안한 맛을 추구하시는 분들께 드리는 스페셜티 블렌드, 산타 이사벨입니다.",블렌드,미디엄다크,직접무역,,3,2,2,3,1,"콜롬비아, 브라질",볶은 커피,서울특별시 강남구 학동로50길 42,제조일로부터 1년,상품 후면 표기,1kg,습기 및 직사광선을 피하고 서늘한 장소에 보관하십시오.,커피원두 100%,마그마커피 070-7599-2210
518,1094,콜롬비아 디카페인,104,초콜릿티한 달콤함과 좋은 단맛으로 누구나 마시기 편한 커피입니다.,디카페인,미디엄다크,,"['바닐라', ' 초콜릿', ' 흑설탕']",2,3,4,2,0,퀸디오,볶은 커피,"피어커피 로스터스, 서울시 성동구 광나루로 4가길 38 1층",제조일로부터 1년,상품후면표기,1000g,직사광선을 피하고 서늘한 곳에 보관하십시오,커피원두 100%,코케 고객센터 070-4647-1868
519,1712,캠프파이어 블렌드,9,"NSWF 시그니처 블렌드이자 복합적인 향미를 균형감 있게 나타내는데 중점을 둔 커피입니다. 은은한 산미, 이를 뒤따르는 단맛의 보드라운 질감이 긴 여운으로 잔잔하게 입안을 감돕니다. 어떤 요소 하나 두드러짐 없는 편안한 커피를 의도하였습니다. 누구나 매일 마시기 좋은 데일리 커피로 추천합니다.",블렌드,미디엄,,,3,3,3,3,1,"브라질, 콜롬비아, 과테말라",커피,경기 수원시 팔달구 매산로 139-5,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,노스모크위드아웃파이어 010-7278-5547
520,232,나이트아울 블렌드,55,갈색이 떠오르는 단맛이 풍부한 블렌드 입니다. 매일 마셔도 좋은 단골 고객을 위한 커피 입니다.,블렌드,미디엄,공정무역,['초콜릿'],4,2,5,3,1,"과테말라, 콜롬비아",커피,"앤써커피, 경기 고양시 일산서구 중앙로 1371 뉴서울프라자 3층",제조일로부터 12개월,별도 표시,1kg,"직사광선을 피하고, 건냉한 곳에 보관",커피생두(100%),코케 고객센터 070-4647-1868
521,4611,클래식 블렌드,110,"Tasting note 다크 초콜릿, 구운 호두, 흑 설탕, 풀 바디 Hebe's comment 클래식 블렌드의 목표는 누구나 호불호 없이 즐길 수 있는 커피를 만들자 였습니다. 다크 초콜릿의 진하고 묵직한 맛과 구운 호두와 넛츠의 고소함. 거기에 텁텁하지 않고 클린한 후미까지 ! 헤베커피 최고의 스테디 셀러입니다.",블렌드,다크,,,4,1,4,3,1,"브라질, 콜롬비아, 인도",커피,서울 중구 필동로 32 낙원빌딩 1층,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,헤베커피 010-5295-5742
522,11,엘 카미노,104,"길을 잃고 헤매이는 이들에게 표지판이 되고 싶은 피어의 바램을 담은 커피입니다. 첫모금에 느껴지는 달콤한 초콜릿의 풍미와 후미에 남는 은은한 견과류의 고소함, 클린 한 질감을 가지고 있는 미디엄 다크 로스팅 타입의 커피입니다. 호불호가 비교적 적고, 모두가 편안하게 즐길 수 있는 맛을 지향하고 있습니다.",블렌드,미디엄다크,,"['견과류', ' 초콜릿']",3,1,4,3,1,"브라질, 콜롬비아, 과테말라",볶은 커피,"피어커피 로스터스, 서울시 성동구 광나루로 4가길 38 1층",제조일로부터 1년,상품후면표기,1000g,직사광선을 피하고 서늘한 곳에 보관하십시오,커피원두 100%,코케 고객센터 070-4647-1868
523,4706,에티오피아 시다모 워시드 G2,40,"클린한 산미와 과일향, 꽃향과 고소함 전체적으로 기분좋은 향미를 가진 커피 입니다.  1차팝이후 2차팝 직전 배출로 브루잉과 머신에 사용하기 좋습니다.  #플로럴, #고소함, #꽃향, #클린컵",싱글오리진,미디엄다크,,,3,3,3,1,1,에티오피아,커피,"충청남도 논산시 연산면 황룡재로 65, 2층",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,서가로스터리 01063083067
524,2995,과테말라 SHB 스위스워터 디카페인,27,"곡물향, 달콤한 카라멜향, 쌉쌀하면서 부드러운 맛",디카페인,미디엄다크,,,4,2,4,3,0,과테말라,커피,"서울시 송파구 법원로 114, B동 106호",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,리프커피 010-9955-1551
525,3891,에티오피아 예가체프 게이샤,67,"상큼한 꽃향기와 와인향 과일의 산미와 밀크초콜릿의 달콤함  꽃향기,상큼한 와인향,과일의 신 맛, 밀크초콜릿의 부드러운 달콤함, 군고구마의 달달함 산미가 좋은 원두입니다. 상큼하게 산미를 더욱 살리고 싶다면 아이스로 드셔보세요.",싱글오리진,라이트미디엄,,,3,4,4,3,1,에티오피아,커피,경기도 화성시 동탄지성로 306번길 68,제조일로부터 1년,주문 확인 후 제조,"500kg, 1kg","직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,운조커피 010-4535-8819
526,3841,과테말라 엘 소코로 산 로렌조 스페셜티,84,과테말라를 대표하는 엘 소코로 농장주가 소유한 또 다른 농장인 산 로렌조는 최고의 농업 기술과 노하우로 좋은 품질의 커피를 생산합니다. 특히 이 커피는 엿기름과 같은 구수한 바디감을 가진 밸런스가 뛰어난 커피입니다.,싱글오리진,미디엄다크,,,4,1,4,2,1,"산 로렌조,  바하 베라파즈",커피,"경기도 일산동구 성석동 78-2, A동 1층 커넥츠커피 로스팅공장",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,커넥츠커피 010-5758-1108
